Date,Close
8/8/2023 16:00:00,155.88
8/9/2023 16:00:00,153.79
8/10/2023 16:00:00,153.56
8/11/2023 16:00:00,154.45
8/14/2023 16:00:00,154.77
8/15/2023 16:00:00,150.83
8/16/2023 16:00:00,150.19
8/17/2023 16:00:00,148.63
8/18/2023 16:00:00,148.97
8/21/2023 16:00:00,149.48
8/22/2023 16:00:00,146.38
8/23/2023 16:00:00,147.37
8/24/2023 16:00:00,147.23
8/25/2023 16:00:00,147.05
8/28/2023 16:00:00,147.56
8/29/2023 16:00:00,148.76
8/30/2023 16:00:00,148.16
8/31/2023 16:00:00,146.33
9/1/2023 16:00:00,146.82
9/5/2023 16:00:00,145.2
9/6/2023 16:00:00,144.96
9/7/2023 16:00:00,143.72
9/8/2023 16:00:00,143.83
9/11/2023 16:00:00,144.46
9/12/2023 16:00:00,146.34
9/13/2023 16:00:00,146.41
9/14/2023 16:00:00,149.25
9/15/2023 16:00:00,148.81
9/18/2023 16:00:00,149.12
9/19/2023 16:00:00,148.93
9/20/2023 16:00:00,148.3
9/21/2023 16:00:00,147.14
9/22/2023 16:00:00,145.73
9/25/2023 16:00:00,146.45
9/26/2023 16:00:00,144.93
9/27/2023 16:00:00,145.78
9/28/2023 16:00:00,147.59
9/29/2023 16:00:00,145.02
10/2/2023 16:00:00,143.77
10/3/2023 16:00:00,142.71
10/4/2023 16:00:00,143.35
10/5/2023 16:00:00,142.9
10/6/2023 16:00:00,145.1
10/9/2023 16:00:00,144.77
10/10/2023 16:00:00,145.65
10/11/2023 16:00:00,146.15
10/12/2023 16:00:00,145.81
10/13/2023 16:00:00,148
10/16/2023 16:00:00,147.85
10/17/2023 16:00:00,147.53
10/18/2023 16:00:00,145.91
10/19/2023 16:00:00,145.29
10/20/2023 16:00:00,142.95
10/23/2023 16:00:00,141
10/24/2023 16:00:00,141.17
10/25/2023 16:00:00,140.4
10/26/2023 16:00:00,140.76
10/27/2023 16:00:00,135.69
10/30/2023 16:00:00,137.42
10/31/2023 16:00:00,139.06
11/1/2023 16:00:00,138.94
11/2/2023 16:00:00,141.42
11/3/2023 16:00:00,143
11/6/2023 16:00:00,144.08
11/7/2023 16:00:00,144.01
11/8/2023 16:00:00,144.72
11/9/2023 16:00:00,144.29
11/10/2023 16:00:00,146.43
11/13/2023 16:00:00,145.78
11/14/2023 16:00:00,148.44
11/15/2023 16:00:00,149.74
11/16/2023 16:00:00,151.45
11/17/2023 16:00:00,152.82
11/20/2023 16:00:00,153.29
11/21/2023 16:00:00,152.97
